id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
18540,K23,small_airport,Cooperstown-Westville Airport,42.629552,-74.890445,1260.0,,US,US-NY,Cooperstown,no,KK23,COP,K23,,https://en.wikipedia.org/wiki/Cooperstown-Westville_Airport,
18561,K29,small_airport,Council Airport,64.89790344240001,-163.70300293,85.0,,US,US-AK,Council,no,K29,CIL,K29,,https://en.wikipedia.org/wiki/Council_Airport,Melsing Creek
18570,K2B3,small_airport,Parlin Field,43.3881,-72.189301,784.0,,US,US-NH,Newport,no,K2B3,NWH,2B3,,https://en.wikipedia.org/wiki/Parlin_Field,
18578,K2F0,small_airport,Iraan Municipal Airport,30.9057006836,-101.891998291,2200.0,,US,US-TX,Iraan,no,,IRB,2F0,,,
18585,K2G4,small_airport,Garrett County Airport,39.580819,-79.33573,2933.0,,US,US-MD,Accident,no,K2G4,ODM,2G4,https://www.garrettcounty.org/airport-2g4,https://en.wikipedia.org/wiki/Garrett_County_Airport,
18607,K2O1,small_airport,Gansner Field,39.943902,-120.945,3415.0,,US,US-CA,Quincy,no,,GNF,2O1,,https://en.wikipedia.org/wiki/Gansner_Field,
18623,K2S7,small_airport,Chiloquin State Airport,42.57944,-121.879063,4217.0,,US,US-OR,Chiloquin,no,K2S7,CHZ,2S7,,https://en.wikipedia.org/wiki/Chiloquin_State_Airport,
18632,K2W6,small_airport,St. Mary's County Regional Airport,38.315399,-76.550102,142.0,,US,US-MD,California,no,,LTW,2W6,,https://en.wikipedia.org/wiki/St._Mary's_County_Regional_Airport,
18652,K35A,small_airport,"Union County, Troy Shelton Field",34.687046,-81.64105,610.0,,US,US-SC,Union,no,K35A,USC,35A,,https://en.wikipedia.org/wiki/Union_County_Airport_(South_Carolina),
18661,K37V,small_airport,Arapahoe Municipal Airport,40.341576,-99.907839,2270.0,,US,US-NE,Arapahoe,no,,AHF,37V,,https://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport,
18666,K39N,small_airport,Princeton Airport,40.3992004395,-74.6588973999,128.0,,US,US-NJ,Princeton/Rocky Hill,no,39N,PCT,39N,http://www.princetonairport.com/recent-history/,https://en.wikipedia.org/wiki/Princeton_Airport_(New_Jersey),
18678,K3C8,small_airport,Calverton Executive Airpark,40.9151,-72.791901,75.0,,US,US-NY,Calverton,no,3NY8,CTO,3NY8,,https://en.wikipedia.org/wiki/Calverton_Executive_Airpark,"3C8, Peconic River, Naval Weapons Industrial Reserve"
18728,K3O9,small_airport,Grand Lake Regional Airport,36.577598571777,-94.86190032959,792.0,,US,US-OK,Afton,no,3O9,NRI,3O9,http://www.thelandingsgrandlake.com/airport.htm,https://en.wikipedia.org/wiki/Grand_Lake_Regional_Airport,The Landings on Monkey Island
18737,K3S8,small_airport,Grants Pass Airport,42.510101,-123.388,1126.0,,US,US-OR,Grants Pass,no,,GTP,3S8,,https://en.wikipedia.org/wiki/Grants_Pass_Airport,Merlin
18742,K3TR,small_airport,Jerry Tyler Memorial Airport,41.835899353027,-86.225196838379,750.0,,US,US-MI,Niles,no,3TR,NLE,3TR,http://www.ci.niles.mi.us/deptsandservices/dpw/JerryTylerMemorialAirport.htm,https://en.wikipedia.org/wiki/Jerry_Tyler_Memorial_Airport,
18750,K3W7,small_airport,Grand Coulee Dam Airport,47.922000885,-119.083000183,1588.0,,US,US-WA,Electric City,no,3W7,GCD,3W7,http://www.wsdot.wa.gov/aviation/AllStateAirports/ElectricCity_GrandCouleeDam.htm,,
18756,K40G,small_airport,Valle Airport,35.65060043335,-112.14800262451,5999.0,,US,US-AZ,Grand Canyon,no,40G,VLE,40G,http://www.valleairport.com/,https://en.wikipedia.org/wiki/Valle_Airport,
18757,K40J,small_airport,Perry-Foley Airport,30.0693,-83.580597,44.0,,US,US-FL,Perry,no,KFPY,FPY,FPY,http://taylorcountygov.com/airport/index.htm,https://en.wikipedia.org/wiki/Perry-Foley_Airport,"40J, Perry Army Airfield"
18763,K41U,small_airport,Manti-Ephraim Airport,39.32910156,-111.6149979,5500.0,,US,US-UT,Manti,no,41U,NTJ,41U,,,
18779,K44U,small_airport,Salina Gunnison Airport,39.0290985107,-111.837997437,5159.0,,US,US-UT,Salina,no,44U,SBO,44U,http://www.gunnisoncity.org/airport.htm,https://en.wikipedia.org/wiki/Salina-Gunnison_Airport,
18788,K47N,small_airport,Central Jersey Regional Airport,40.5243988037,-74.59839630130001,86.0,,US,US-NJ,Manville,no,47N,JVI,47N,http://www.centraljerseyairport.com/,https://en.wikipedia.org/wiki/Central_Jersey_Regional_Airport,Kupper Airport
18847,K4R7,small_airport,Eunice Airport,30.466299057007,-92.423797607422,42.0,,US,US-LA,Eunice,no,4R7,UCE,4R7,,,
18849,K4S1,small_airport,Gold Beach Municipal Airport,42.41339874,-124.4240036,20.0,,US,US-OR,Gold Beach,no,K4S1,GOL,4S1,http://www.portofgoldbeach.com/Airport.htm,https://en.wikipedia.org/wiki/Gold_Beach_Municipal_Airport,
18866,K50I,small_airport,Kentland Municipal Airport,40.758733,-87.429457,698.0,,US,US-IN,Kentland,no,K50I,KKT,50I,,https://en.wikipedia.org/wiki/Kentland_Municipal_Airport,
18917,K5N2,small_airport,Prentice Airport,45.538313,-90.275978,1578.0,,US,US-WI,Prentice,no,,PRW,5N2,http://vil.prentice.wi.gov/departments/airport/,https://en.wikipedia.org/wiki/Prentice_Airport,WI40
18930,K5T9,small_airport,Maverick County Memorial International Airport,28.859766,-100.516682,887.0,,US,US-TX,Eagle Pass,no,,EGP,5T9,,https://en.wikipedia.org/wiki/Maverick_County_Memorial_International_Airport,
18945,K61B,medium_airport,Boulder City Municipal Airport,35.947161,-114.858799,2201.0,,US,US-NV,Boulder City,yes,KBVU,BLD,BVU,,https://en.wikipedia.org/wiki/Boulder_City_Municipal_Airport,61B
18966,K67L,medium_airport,Mesquite International Airport,36.833105,-114.055928,1978.0,,US,US-NV,Mesquite,no,,MFH,67L,http://www.cityofmesquite.com/457/Airport-Mesquite-Metro-Airport,https://en.wikipedia.org/wiki/Mesquite_Airport,
18982,K6D9,small_airport,Iosco County Airport,44.312801,-83.422302,606.0,,US,US-MI,East Tawas,no,,ECA,6D9,http://www.us23heritageroute.org/location.asp?ait=av&aid=839,https://en.wikipedia.org/wiki/Iosco_County_Airport,
19010,K6S2,small_airport,Florence Municipal Airport,43.98279953,-124.111000061,51.0,,US,US-OR,Florence,no,,FMU,6S2,http://www.ci.florence.or.us/airport,https://en.wikipedia.org/wiki/Florence_Municipal_Airport,
19030,K74S,small_airport,Anacortes Airport,48.498513,-122.662513,241.0,,US,US-WA,Anacortes,yes,K74S,OTS,74S,https://www.portofanacortes.com/airport,https://en.wikipedia.org/wiki/Anacortes_Airport,
19031,K74V,small_airport,Roosevelt Municipal Airport,40.278301,-110.051003,5172.0,,US,US-UT,Roosevelt,no,,ROL,74V,http://www.rooseveltcity.com/164/Airport,,
19060,K7G9,small_airport,Canton Municipal Airport,43.308842,-96.571225,1290.0,,US,US-SD,Canton,no,K7G9,CTK,7G9,https://cantonsd.org/our-community/cornerstones/airport/,,SD10
19083,K7V2,small_airport,North Fork Valley Airport,38.8316993713,-107.646003723,5798.0,,US,US-CO,Paonia,no,K7V2,WPO,7V2,,,
19094,K80F,small_airport,Antlers Municipal Airport,34.1926002502,-95.6499023438,575.0,,US,US-OK,Antlers,no,80F,ATE,80F,,https://en.wikipedia.org/wiki/Antlers_Municipal_Airport,
19204,K9U3,small_airport,Austin Airport,39.467708,-117.197576,5730.0,,US,US-NV,Austin,no,KTMT,ASQ,TMT,,https://en.wikipedia.org/wiki/Austin_Airport_(Nevada),9U3
19224,KAAF,small_airport,Apalachicola Regional Airport,29.72750092,-85.02749634,20.0,,US,US-FL,Apalachicola,no,KAAF,AAF,AAF,,https://en.wikipedia.org/wiki/Apalachicola_Municipal_Airport,
3356,KABE,medium_airport,Lehigh Valley International Airport,40.651773,-75.442797,393.0,,US,US-PA,Allentown,yes,KABE,ABE,ABE,,https://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,
3357,KABI,medium_airport,Abilene Regional Airport,32.4113006592,-99.6819000244,1791.0,,US,US-TX,Abilene,yes,KABI,ABI,ABI,,https://en.wikipedia.org/wiki/Abilene_Regional_Airport,
16091,KABQ,large_airport,Albuquerque International Sunport,35.039976,-106.608925,5355.0,,US,US-NM,Albuquerque,yes,KABQ,ABQ,ABQ,http://www.abqsunport.com/,https://en.wikipedia.org/wiki/Albuquerque_International_Sunport,
3358,KABR,medium_airport,Aberdeen Regional Airport,45.449100494384766,-98.42179870605467,1302.0,,US,US-SD,Aberdeen,yes,KABR,ABR,ABR,,https://en.wikipedia.org/wiki/Aberdeen_Regional_Airport,
3359,KABY,medium_airport,Southwest Georgia Regional Airport,31.532946,-84.196215,197.0,,US,US-GA,Albany,yes,KABY,ABY,ABY,,https://en.wikipedia.org/wiki/Southwest_Georgia_Regional_Airport,
19228,KACB,small_airport,Antrim County Airport,44.988602,-85.198402,623.0,,US,US-MI,Bellaire,no,KACB,ACB,ACB,,https://en.wikipedia.org/wiki/Antrim_County_Airport,
3360,KACK,medium_airport,Nantucket Memorial Airport,41.25310135,-70.06020355,47.0,,US,US-MA,Nantucket,yes,KACK,ACK,ACK,,https://en.wikipedia.org/wiki/Nantucket_Memorial_Airport,
3361,KACT,medium_airport,Waco Regional Airport,31.611299514770508,-97.23049926757812,516.0,,US,US-TX,Waco,yes,KACT,ACT,ACT,,https://en.wikipedia.org/wiki/Waco_Regional_Airport,
3362,KACV,medium_airport,California Redwood Coast-Humboldt County Airport,40.978101,-124.109,221.0,,US,US-CA,Arcata/Eureka,yes,KACV,ACV,ACV,,https://en.wikipedia.org/wiki/Arcata-Eureka_Airport,Arcata Airport
3363,KACY,medium_airport,Atlantic City International Airport,39.45759963989258,-74.57720184326172,75.0,,US,US-NJ,Atlantic City,yes,KACY,ACY,ACY,,https://en.wikipedia.org/wiki/Atlantic_City_International_Airport,
19234,KADG,small_airport,Lenawee County Airport,41.866205,-84.077983,798.0,,US,US-MI,Adrian,no,KADG,ADG,ADG,,https://en.wikipedia.org/wiki/Lenawee_County_Airport,
19235,KADH,medium_airport,Ada Regional Airport,34.805214,-96.671988,1016.0,,US,US-OK,Ada,no,KADH,ADT,ADH,,https://en.wikipedia.org/wiki/Ada_Municipal_Airport,Ada Municipal
19236,KADM,small_airport,Ardmore Municipal Airport,34.30301,-97.0196342,777.0,,US,US-OK,Ardmore,no,KADM,ADM,ADM,,https://en.wikipedia.org/wiki/Ardmore_Municipal_Airport,
19237,KADS,small_airport,Addison Airport,32.9686012268,-96.8364028931,644.0,,US,US-TX,Dallas,no,KADS,ADS,ADS,,https://en.wikipedia.org/wiki/Addison_Airport,
3364,KADW,large_airport,Joint Base Andrews,38.810799,-76.866997,280.0,,US,US-MD,Camp Springs,no,KADW,ADW,ADW,http://www.jba.af.mil/,https://en.wikipedia.org/wiki/Joint_Base_Andrews,Andrews Air Force Base
19240,KAE,seaplane_base,Kake Seaplane Base,56.973,-133.945999,,,US,US-AK,Kake,yes,,KAE,KAE,,https://en.wikipedia.org/wiki/Kake_Seaplane_Base,
19244,KAEL,small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260.0,,US,US-MN,Albert Lea,no,KAEL,AEL,AEL,,https://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport,
3365,KAEX,medium_airport,Alexandria International Airport,31.3274,-92.549797,89.0,,US,US-LA,Alexandria,yes,KAEX,AEX,AEX,,https://en.wikipedia.org/wiki/Alexandria_International_Airport_(Louisiana),"England Air Park, England Air Force Base"
19245,KAFF,small_airport,USAF Academy Airfield,38.972497,-104.821125,6572.0,,US,US-CO,Colorado Springs,no,KAFF,AFF,AFF,,https://en.wikipedia.org/wiki/United_States_Air_Force_Academy_Airfield,
19246,KAFJ,small_airport,Washington County Airport,40.136501,-80.290199,1184.0,,US,US-PA,Washington,no,KAFJ,WSG,AFJ,,https://en.wikipedia.org/wiki/Washington_County_Airport_(Pennsylvania),
19248,KAFN,small_airport,Jaffrey Airfield Silver Ranch Airport,42.805099,-72.002998,1040.0,,US,US-NH,Jaffrey,no,KAFN,AFN,AFN,http://silverranchairpark.com/,https://en.wikipedia.org/wiki/Jaffrey_Airport_%E2%80%93_Silver_Ranch_Airpark,
19249,KAFO,small_airport,Afton Municipal Airport,42.7112007141,-110.942001343,6221.0,,US,US-WY,Afton,no,KAFO,AFO,AFO,http://www.aftonairpark.com/,https://en.wikipedia.org/wiki/Afton_Municipal_Airport,
3366,KAFW,medium_airport,Perot Field/Fort Worth Alliance Airport,32.99044,-97.31947,722.0,,US,US-TX,Fort Worth,no,KAFW,AFW,AFW,http://www.allianceairport.com/,https://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,
3367,KAGC,medium_airport,Allegheny County Airport,40.354401,-79.930199,1252.0,,US,US-PA,Pittsburgh,no,KAGC,AGC,AGC,,https://en.wikipedia.org/wiki/Allegheny_County_Airport,
19251,KAGO,small_airport,Magnolia Municipal Airport / Ralph C Weiser Field,33.228001,-93.217002,319.0,,US,US-AR,Magnolia,no,KAGO,AGO,AGO,,https://en.wikipedia.org/wiki/Magnolia_Municipal_Airport,Magnolia Municipal
3368,KAGS,medium_airport,Augusta Regional At Bush Field,33.3699,-81.9645,144.0,,US,US-GA,Augusta,yes,KAGS,AGS,AGS,,https://en.wikipedia.org/wiki/Augusta_Regional_Airport,
19254,KAHC,small_airport,Amedee Army Air Field,40.26620102,-120.1529999,4012.0,,US,US-CA,Herlong,no,KAHC,AHC,AHC,,https://en.wikipedia.org/wiki/Amedee_Army_Airfield,
19255,KAHH,small_airport,Amery Municipal Airport,45.2811012268,-92.3753967285,1088.0,,US,US-WI,Amery,no,KAHH,AHH,AHH,,https://en.wikipedia.org/wiki/Amery_Municipal_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.948842,-83.325634,808.0,,US,US-GA,Athens,no,KAHN,AHN,AHN,,https://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
19257,KAIA,medium_airport,Alliance Municipal Airport,42.052543,-102.803965,3931.0,,US,US-NE,Alliance,yes,KAIA,AIA,AIA,,https://en.wikipedia.org/wiki/Alliance_Municipal_Airport,
19259,KAID,small_airport,Anderson Municipal Darlington Field,40.10860061649999,-85.6129989624,919.0,,US,US-IN,Anderson,no,KAID,AID,AID,,https://en.wikipedia.org/wiki/Anderson_Municipal_Airport,
19261,KAIK,small_airport,Aiken Regional Airport,33.649399,-81.684998,528.0,,US,US-SC,Aiken,no,KAIK,AIK,AIK,,https://en.wikipedia.org/wiki/Aiken_Municipal_Airport,"Aiken Air Force Station, Aiken Municipal"
19262,KAIO,small_airport,Atlantic Municipal Airport,41.40729904,-95.04689789,1165.0,,US,US-IA,Atlantic,no,KAIO,AIO,AIO,,https://en.wikipedia.org/wiki/Atlantic_Municipal_Airport,
19264,KAIV,small_airport,George Downer Airport,33.106499,-88.1978,150.0,,US,US-AL,Aliceville,no,KAIV,AIV,AIV,,https://en.wikipedia.org/wiki/George_Downer_Airport,
19266,KAIZ,small_airport,Lee C Fine Memorial Airport,38.0960006714,-92.54949951170002,869.0,,US,US-MO,Kaiser Lake Ozark,no,KAIZ,AIZ,AIZ,,https://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport,
19272,KAKO,small_airport,Colorado Plains Regional Airport,40.1755981445,-103.222000122,4714.0,,US,US-CO,Akron,no,KAKO,AKO,AKO,http://www.co.washington.co.us/airport.htm,https://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport,
3370,KAKR,medium_airport,Akron Fulton International Airport,41.037355,-81.46784,1067.0,,US,US-OH,Akron,no,KAKR,AKC,AKR,https://www.akronohio.gov/departments/service/engineering_bureau/akron_fulton_airport.php,https://en.wikipedia.org/wiki/Akron_Executive_Airport,"Akron Executive, NAS Akron."
3371,KALB,medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,285.0,,US,US-NY,Albany,yes,KALB,ALB,ALB,http://www.albanyairport.com/,https://en.wikipedia.org/wiki/Albany_International_Airport,
3372,KALI,medium_airport,Alice International Airport,27.7409,-98.026901,178.0,,US,US-TX,Alice,no,KALI,ALI,ALI,,https://en.wikipedia.org/wiki/Alice_International_Airport,
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.837818,-105.993149,4200.0,,US,US-NM,Alamogordo,no,KALM,ALM,ALM,,https://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,
3374,KALN,medium_airport,St Louis Regional Airport,38.89030075069999,-90.0459976196,544.0,,US,US-IL,Alton/St Louis,no,KALN,ALN,ALN,,https://en.wikipedia.org/wiki/St._Louis_Regional_Airport,Civic Memorial Airport
3375,KALO,medium_airport,Waterloo Regional Airport,42.55709838867188,-92.40029907226562,873.0,,US,US-IA,Waterloo,yes,KALO,ALO,ALO,,https://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
19275,KALS,medium_airport,San Luis Valley Regional Airport/Bergman Field,37.434898,-105.866997,7539.0,,US,US-CO,Alamosa,yes,KALS,ALS,ALS,https://www.sanluisvalleyairport.org/,https://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport,
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194.0,,US,US-WA,Walla Walla,yes,KALW,ALW,ALW,,https://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,
19276,KALX,small_airport,Thomas C Russell Field,32.914699554399995,-85.9629974365,686.0,,US,US-AL,Alexander City,no,KALX,ALX,ALX,,https://en.wikipedia.org/wiki/Thomas_C._Russell_Field,
3377,KAMA,medium_airport,Rick Husband Amarillo International Airport,35.219398,-101.706001,3607.0,,US,US-TX,Amarillo,yes,KAMA,AMA,AMA,http://airport.amarillo.gov/,https://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,
19278,KAMN,small_airport,Gratiot Community Airport,43.322101593,-84.68800354,754.0,,US,US-MI,Alma,no,KAMN,AMN,AMN,http://www.ci.alma.mi.us/1/307/airport.asp,https://en.wikipedia.org/wiki/Gratiot_Community_Airport,
19280,KAMW,small_airport,Ames Municipal Airport,41.992001,-93.621803,956.0,,US,US-IA,Ames,no,KAMW,AMW,AMW,,https://en.wikipedia.org/wiki/Ames_Municipal_Airport,
3378,KANB,medium_airport,Anniston Regional Airport,33.5882,-85.8581,612.0,,US,US-AL,Anniston,no,KANB,ANB,ANB,,https://en.wikipedia.org/wiki/Anniston_Metropolitan_Airport,Anniston Metropolitan
3379,KAND,medium_airport,Anderson Regional Airport,34.4945983887,-82.70939636230001,782.0,,US,US-SC,Anderson,no,KAND,AND,AND,,https://en.wikipedia.org/wiki/Anderson_Regional_Airport,
19283,KANK,small_airport,Salida Airport - Harriet Alexander Field,38.5383,-106.049004,7523.0,,US,US-CO,Salida,no,KANK,SLT,ANK,http://cityofsalida.com/departments/harriet-alexander-field-airport/,https://en.wikipedia.org/wiki/Harriet_Alexander_Field,
19284,KANP,small_airport,Lee Airport,38.942902,-76.568398,34.0,,US,US-MD,Annapolis,no,KANP,ANP,ANP,,https://en.wikipedia.org/wiki/Lee_Airport,
19285,KANQ,small_airport,Tri State Steuben County Airport,41.639702,-85.083504,995.0,,US,US-IN,Angola,no,KANQ,ANQ,ANQ,,https://en.wikipedia.org/wiki/Tri-State_Steuben_County_Airport,
19286,KANW,small_airport,Ainsworth Regional Airport,42.579201,-99.992995,2589.0,,US,US-NE,Ainsworth,no,KANW,ANW,ANW,,https://en.wikipedia.org/wiki/Ainsworth_Regional_Airport,Ainsworth Municipal
19287,KANY,small_airport,Anthony Municipal Airport,37.158501,-98.079597,1340.0,,US,US-KS,Anthony,no,KANY,ANY,ANY,,https://en.wikipedia.org/wiki/Anthony_Municipal_Airport,
19289,KAOH,small_airport,Lima Allen County Airport,40.706902,-84.026703,975.0,,US,US-OH,Lima,no,KAOH,AOH,AOH,,https://en.wikipedia.org/wiki/Lima_Allen_County_Airport,
3380,KAOO,medium_airport,Altoona Blair County Airport,40.296398,-78.32,1503.0,,US,US-PA,Altoona,yes,KAOO,AOO,AOO,,https://en.wikipedia.org/wiki/Altoona-Blair_County_Airport,
19291,KAPA,medium_airport,Centennial Airport,39.57009888,-104.848999,5885.0,,US,US-CO,Denver,no,KAPA,APA,APA,,https://en.wikipedia.org/wiki/Centennial_Airport,Arapahoe County Airport
19292,KAPC,small_airport,Napa County Airport,38.2132,-122.280998,35.0,,US,US-CA,Napa,no,KAPC,APC,APC,http://www.napacountyairport.org/,https://en.wikipedia.org/wiki/Napa_County_Airport,
19293,KAPF,medium_airport,Naples Municipal Airport,26.1525993347,-81.7752990723,8.0,,US,US-FL,Naples,no,KAPF,APF,APF,,https://en.wikipedia.org/wiki/Naples_Municipal_Airport,
3381,KAPG,medium_airport,Phillips Army Air Field,39.466202,-76.1688,57.0,,US,US-MD,Aberdeen,no,KAPG,APG,APG,,https://en.wikipedia.org/wiki/Phillips_Army_Airfield,Aberdeen Proving Grounds
19294,KAPH,small_airport,Mary Walker LZ Airport,38.068631,-77.319318,220.0,,US,US-VA,Bowling Green,no,KAPH,APH,APH,,https://en.wikipedia.org/wiki/A.P._Hill_Army_Airfield,"A P Hill AAF, Fort A P Hill"
3382,KAPN,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690.0,,US,US-MI,Alpena,yes,KAPN,APN,APN,,https://en.wikipedia.org/wiki/Alpena_County_Regional_Airport,
19295,KAPT,small_airport,Marion County Airport - Brown Field,35.060699,-85.585297,641.0,,US,US-TN,Jasper,no,KAPT,APT,APT,,https://en.wikipedia.org/wiki/Marion_County_Airport_(Tennessee),
19296,KAPV,small_airport,Apple Valley Airport,34.575298309299995,-117.185997009,3062.0,,US,US-CA,Apple Valley,no,KAPV,APV,APV,,https://en.wikipedia.org/wiki/Apple_Valley_Airport_(California),
19301,KARA,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,24.0,,US,US-LA,New Iberia,no,KARA,ARA,ARA,http://www.flyiberiaparish.com/,https://en.wikipedia.org/wiki/Acadiana_Regional_Airport,
19302,KARB,small_airport,Ann Arbor Municipal Airport,42.2229995728,-83.74559783939999,839.0,,US,US-MI,Ann Arbor,no,KARB,ARB,ARB,,https://en.wikipedia.org/wiki/Ann_Arbor_Municipal_Airport,
19303,KARG,small_airport,Walnut Ridge Regional Airport,36.124667,-90.925111,279.0,,US,US-AR,Walnut Ridge,no,KARG,ARG,ARG,http://walnutridgeairport.com/,https://en.wikipedia.org/wiki/Walnut_Ridge_Regional_Airport,
19304,KARM,small_airport,Wharton Regional Airport,29.254299,-96.154404,100.0,,US,US-TX,Wharton,no,KARM,WHT,ARM,http://www.cityofwharton.com/page/Airport,https://en.wikipedia.org/wiki/Wharton_Regional_Airport,5R5
19305,KARR,small_airport,Aurora Municipal Airport,41.771900177,-88.47570037839999,712.0,,US,US-IL,Chicago/Aurora,no,KARR,AUZ,ARR,,https://en.wikipedia.org/wiki/Aurora_Municipal_Airport_(Illinois),
3383,KART,medium_airport,Watertown International Airport,43.991901,-76.021698,325.0,,US,US-NY,Watertown,yes,KART,ART,ART,,https://en.wikipedia.org/wiki/Watertown_International_Airport,
19306,KARV,small_airport,Lakeland Airport Noble F Lee Memorial Field,45.927898,-89.730904,1629.0,,US,US-WI,Woodruff,no,KARV,ARV,ARV,,https://en.wikipedia.org/wiki/Lakeland_Airport,Minocqua
19028,KARW,small_airport,Beaufort Executive Airport,32.412201,-80.634399,10.0,,US,US-SC,Beaufort,no,KARW,BFT,ARW,,https://en.wikipedia.org/wiki/Beaufort_County_Airport,"73J, Beaufort County Airport, Frogmore International Airport"
19308,KASE,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,7820.0,,US,US-CO,Aspen,yes,KASE,ASE,ASE,http://aspenairport.com/,https://en.wikipedia.org/wiki/Aspen%E2%80%93Pitkin_County_Airport,
19309,KASG,small_airport,Springdale Municipal Airport,36.176399231,-94.1193008423,1353.0,,US,US-AR,Springdale,no,KASG,SPZ,ASG,,https://en.wikipedia.org/wiki/Springdale_Municipal_Airport,
19310,KASH,small_airport,Nashua Airport / Boire Field,42.7817,-71.514801,199.0,,US,US-NH,Nashua,no,KASH,ASH,ASH,,https://en.wikipedia.org/wiki/Nashua_Airport,
19312,KASL,small_airport,Harrison County Airport,32.5205001831,-94.307800293,357.0,,US,US-TX,Marshall,no,KASL,ASL,ASL,,https://en.wikipedia.org/wiki/Harrison_County_Airport_(Texas),
19313,KASN,small_airport,Talladega Municipal Airport,33.569900512699995,-86.05090332030001,529.0,,US,US-AL,Talladega,no,KASN,ASN,ASN,,https://en.wikipedia.org/wiki/Talladega_Municipal_Airport,
